"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","SpeedOfLight","","","","SOLBottleneck","INF","Compute and Memory are well-balanced: To reduce runtime, both computation and memory traffic must be reduced. Check both the Compute Workload Analysis and Memory Workload Analysis sections.","",""
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 32:1. The kernel achieved 0% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Compute Workload Analysis","Executed Ipc Active","inst/cycle","1,27",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","1,14",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Compute Workload Analysis","Issue Slots Busy","%","31,80",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Compute Workload Analysis","Issued Ipc Active","inst/cycle","1,27",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Compute Workload Analysis","SM Busy","%","31,80",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","ALU is the highest-utilized pipeline (22.5%) based on active cycles, taking into account the rates of its different instructions. It executes integer and logic operations. It is well-utilized, but should not be a bottleneck.","",""
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Memory Workload Analysis","Memory Throughput","Gbyte/second","38,46",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Memory Workload Analysis","Mem Busy","%","37,28",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Memory Workload Analysis","Max Bandwidth","%","73,53",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Memory Workload Analysis","L1/TEX Hit Rate","%","83,29",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Memory Workload Analysis","L2 Hit Rate","%","86,07",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Memory Workload Analysis","Mem Pipes Busy","%","73,53",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","MemoryWorkloadAnalysis_Chart","","","","MemoryL2Compression","WRN","The optional metric lts__average_gcomp_input_sector_success_rate.pct could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads in L1TEX might not be optimal. On average, this kernel accesses 1.0 bytes per thread per memory request; but the address pattern, possibly caused by the stride between threads, results in 1.3 sectors per request, or 1.3*32 = 42.6 bytes of cache data transfers per request. The optimal thread address pattern for 1.0 byte accesses would result in 1.0*32 = 32.0 bytes of cache data transfers per request, to maximize L1TEX cache performance. Check the Source Counters section for uncoalesced global loads.","global","0.6785"
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for loads from L1TEX to L2 is not optimal. The granularity of an L1TEX request to L2 is a 128 byte cache line. That is 4 consecutive 32-byte sectors per L2 request. However, this kernel only accesses an average of 1.3 sectors out of the possible 4 sectors per cache line. Check the Source Counters section for uncoalesced loads and try to minimize how many cache lines need to be accessed per memory request.","global","7.966"
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for stores from L1TEX to L2 is not optimal. The granularity of an L1TEX request to L2 is a 128 byte cache line. That is 4 consecutive 32-byte sectors per L2 request. However, this kernel only accesses an average of 1.0 sectors out of the possible 4 sectors per cache line. Check the Source Counters section for uncoalesced stores and try to minimize how many cache lines need to be accessed per memory request.","global","2.749"
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Scheduler Statistics","One or More Eligible","%","32,93",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Scheduler Statistics","Issued Warp Per Scheduler","","0,33",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Scheduler Statistics","No Eligible","%","67,07",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Scheduler Statistics","Active Warps Per Scheduler","warp","7,45",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Scheduler Statistics","Eligible Warps Per Scheduler","warp","1,36",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this kernel each scheduler only issues an instruction every 3.0 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 8 warps per scheduler, this kernel allocates an average of 7.45 active warps per scheduler, but only an average of 1.36 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","26.47"
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","22,62",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","22,63",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Warp State Statistics","Avg. Active Threads Per Warp","","31,99",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","31,50",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this kernel spends 13.1 cycles being stalled waiting for the L1 instruction queue for local and global (LG) memory operations to be not full. Typically, this stall occurs only when executing local or global memory instructions extremely frequently. Avoid redundant global memory accesses. Try to avoid using thread-local memory by checking if dynamically indexed arrays are declared in local scope, of if the kernel has excessive register pressure causing by spills. If applicable, consider combining multiple lower-width memory operations into fewer wider memory operations and try interleaving memory operations and math instructions. This stall type represents about 57.7% of the total average of 22.6 cycles between issuing two instructions.","global","26.47"
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","354.858,67",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Instruction Statistics","Executed Instructions","inst","34.066.432",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","354.906,67",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Instruction Statistics","Issued Instructions","inst","34.071.040",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Launch Statistics","Block Size","","1.024",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Launch Statistics","Grid Size","","16.384",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Launch Statistics","Registers Per Thread","register/thread","28",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Launch Statistics","Shared Memory Configuration Size","Kbyte","32,77",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Launch Statistics","Driver Shared Memory Per Block","byte/block","0",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Launch Statistics","Threads","thread","16.777.216",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Launch Statistics","Waves Per SM","","682,67",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Occupancy","Block Limit SM","block","16",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Occupancy","Block Limit Registers","block","2",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Occupancy","Block Limit Shared Mem","block","16",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Occupancy","Block Limit Warps","block","1",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Occupancy","Theoretical Active Warps per SM","warp","32",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Occupancy","Theoretical Occupancy","%","100",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Occupancy","Achieved Occupancy","%","90,97",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Occupancy","Achieved Active Warps Per SM","warp","29,11",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Source Counters","Branch Instructions Ratio","%","0,03",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Source Counters","Branch Instructions","inst","1.048.320",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Source Counters","Branch Efficiency","%","0",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","Source Counters","Avg. Divergent Branches","","0",
"0","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_global(const unsigned char *, unsigned char *, int, int)","1","7","(32, 32, 1)","(128, 128, 1)","0","7.5","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This kernel has uncoalesced global accesses resulting in a total of 3119628 excessive sectors (24% of the total 13076236 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","23.73"
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","GPU Speed Of Light Throughput","DRAM Frequency","cycle/nsecond","5,98",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","GPU Speed Of Light Throughput","SM Frequency","cycle/nsecond","1,46",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","769.044",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","GPU Speed Of Light Throughput","Memory Throughput","%","71,12",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","GPU Speed Of Light Throughput","DRAM Throughput","%","21,72",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","GPU Speed Of Light Throughput","Duration","usecond","527,10",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","79,49",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","GPU Speed Of Light Throughput","L2 Cache Throughput","%","26,65",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","GPU Speed Of Light Throughput","SM Active Cycles","cycle","702.520",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","71,12",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","SpeedOfLight","","","","SOLBottleneck","INF","Compute and Memory are well-balanced: To reduce runtime, both computation and memory traffic must be reduced. Check both the Compute Workload Analysis and Memory Workload Analysis sections.","",""
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 32:1. The kernel achieved 0% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","Compute Workload Analysis","Executed Ipc Active","inst/cycle","1,49",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","1,37",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","Compute Workload Analysis","Issue Slots Busy","%","37,31",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","Compute Workload Analysis","Issued Ipc Active","inst/cycle","1,49",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","Compute Workload Analysis","SM Busy","%","37,31",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","ALU is the highest-utilized pipeline (30.3%) based on active cycles, taking into account the rates of its different instructions. It executes integer and logic operations. It is well-utilized, but should not be a bottleneck.","",""
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","Memory Workload Analysis","Memory Throughput","Gbyte/second","62,40",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","Memory Workload Analysis","Mem Busy","%","39,75",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","Memory Workload Analysis","Max Bandwidth","%","71,12",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","Memory Workload Analysis","L1/TEX Hit Rate","%","85,50",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","Memory Workload Analysis","L2 Hit Rate","%","76,31",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","Memory Workload Analysis","Mem Pipes Busy","%","71,12",
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","MemoryWorkloadAnalysis_Chart","","","","MemoryL2Compression","WRN","The optional metric lts__average_gcomp_input_sector_success_rate.pct could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"1","2372","optimizing-convolution.exe","127.0.0.1","k_1D_gf_3x3_load_balance2_global(const unsigned char *, unsigned char *, int, int)","2","14","(32, 32, 1)","(64, 128, 1)","0","7.5","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads in L1TEX might not be optimal. On average, this kernel accesses 1.0 bytes per thread per memory request; but the address pattern, possibly caused by the stride between threads, results in 1.9 sectors per request, or 1.9*32 = 59.3 bytes of cache data transfers per request. The optimal thread address pattern for 1.0 byte accesses would result in 1.0*32 = 32.0 bytes of cache data transfers per request, to maximize L1TEX cache performance. Check the Source Counters section for uncoalesced global loads.","global","1.755"
